commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package core - object Lookupable - method lookupModule - <$anon: chisel3.experimental.hierarchy.core.Lookupable[B]>,16.0,0.0,16.0,1.0,2.0,15.0,14.0,1.0,0.06666666666666667,0.0,9.0,4.0,3.0,7.0,9.0,5.0,6.0,0.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupData - <$anon: chisel3.experimental.hierarchy.core.Lookupable[B]>,35.0,0.0,35.0,1.0,2.0,32.0,29.0,2.0,0.06451612903225806,0.0,21.0,10.0,8.0,16.0,22.0,13.0,33.0,6.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupMem - <$anon: chisel3.experimental.hierarchy.core.Lookupable[B]>,11.0,0.0,11.0,1.0,2.0,9.0,9.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupIterable - <$anon: chisel3.experimental.hierarchy.core.Lookupable[F[B]]>,11.0,0.0,11.0,1.0,2.0,12.0,12.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupOption - <$anon: chisel3.experimental.hierarchy.core.Lookupable[Option[B]]>,9.0,0.0,9.0,1.0,2.0,12.0,12.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupEither - <$anon: chisel3.experimental.hierarchy.core.Lookupable[Either[L R]]>,11.0,0.0,11.0,1.0,2.0,16.0,16.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,5.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupTuple2 - <$anon: chisel3.experimental.hierarchy.core.Lookupable[(X  Y)]>,11.0,0.0,11.0,1.0,2.0,15.0,15.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupIsInstantiable - <$anon: chisel3.experimental.hierarchy.core.Lookupable[B]>,14.0,0.0,14.0,1.0,2.0,19.0,19.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package core - object Lookupable - method lookupIsInstantiable - <$anon: chisel3.experimental.hierarchy.core.Lookupable[B]> - method definitionLookup - <$anon: chisel3.experimental.hierarchy.InstantiableClone[B]>,3.0,0.0,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package core - object Lookupable - method lookupIsInstantiable - <$anon: chisel3.experimental.hierarchy.core.Lookupable[B]> - method instanceLookup - <$anon: chisel3.experimental.hierarchy.InstantiableClone[B]>,3.0,0.0,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package chisel3 - package simulator - package object simulator,79.0,5.0,82.0,0.0,0.0,191.0,160.0,31.0,0.16230366492146597,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - package simulator - package object simulator - class ElaboratedModule,2.0,6.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
