commit,faults,path,Switch count,Max stretch,Min stretch,Average stretch,AvrParadigmEntropyBool,AvrParadigmGiniBool,MaxParadigmEntropyBool,MaxParadigmGiniBool,SumParadigmEntropyBool,SumParadigmGiniBool,AvrParadigmEntropyCount,AvrParadigmGiniCount,MaxParadigmEntropyCount,MaxParadigmGiniCount,SumParadigmEntropyCount,SumParadigmGiniCount,AvrParadigmEntropyFraction,AvrParadigmGiniFraction,MaxParadigmEntropyFraction,MaxParadigmGiniFraction,SumParadigmEntropyFraction,SumParadigmGiniFraction
HEAD,0,package jsonpath - class VisitedArray,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package jsonpath - class RecursiveFieldIterator,3.0,40.0,40.0,40.0,-0.0,0.5,-0.0,1.0,-0.0,2.0,-0.0,0.5,-0.0,1.0,-0.0,2.0,-0.0,0.25,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - object ScalaHttpProtocolBuilderConditions,0.0,19.0,19.0,19.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,3.0
HEAD,0,package internal - object ScalaHttpProtocolBuilderConditions - class Untyped,0.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package internal - object ScalaHttpProtocolBuilderConditions - class Typed,0.0,4.0,4.0,4.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package builder - class PaceBuilder,0.0,2.0,2.0,2.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,3,package cache - object LocalAddressSupport,0.0,78.0,78.0,78.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.6666666666666666,-0.0,1.0,-0.0,2.0
HEAD,0,package actor - trait ActorRef,0.0,6.0,6.0,6.0,-0.0,0.6666666666666666,-0.0,1.0,-0.0,2.0,-0.0,0.6666666666666666,-0.0,1.0,-0.0,2.0,-0.0,0.6666666666666666,-0.0,1.0,-0.0,2.0
HEAD,0,package util - object Arrays,0.0,17.0,17.0,17.0,-0.0,0.6666666666666666,-0.0,1.0,-0.0,2.0,-0.0,0.6666666666666666,-0.0,1.0,-0.0,2.0,-0.0,0.6666666666666666,-0.0,1.0,-0.0,2.0
HEAD,0,package core - class CoreComponents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package actor - class Scheduler,7.0,29.0,29.0,29.0,-0.0,0.8,-0.0,1.0,-0.0,4.0,-0.0,0.8,-0.0,1.0,-0.0,4.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package report - class SchemaContainerComponent,0.0,9.0,9.0,9.0,-0.0,0.3333333333333333,-0.0,1.0,-0.0,1.0,-0.0,0.3333333333333333,-0.0,1.0,-0.0,1.0,-0.0,0.3333333333333333,-0.0,1.0,-0.0,1.0
HEAD,0,package component - class AcceptAllFileFilter,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,2.0
HEAD,0,package component - trait ChooserType,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package component - object Open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package component - object Save,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package component - class DisplayedSelectionFileChooser,1.0,40.0,40.0,40.0,-0.0,0.5,-0.0,1.0,-0.0,3.0,-0.0,0.5,-0.0,1.0,-0.0,3.0,-0.0,0.5,-0.0,1.0,-0.0,3.0
HEAD,0,package component - class DisplayedSelectionFileChooser - <$anon: <error>>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package buffers - trait ResponseTimeRangeBuffers,0.0,30.0,30.0,30.0,-0.0,0.6,-0.0,1.0,-0.0,3.0,-0.0,0.6,-0.0,1.0,-0.0,3.0,-0.0,0.6,-0.0,1.0,-0.0,3.0
HEAD,1,package buffers - trait ResponseTimeRangeBuffers - class ResponseTimeRangeBuffer,0.0,12.0,12.0,12.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala,3.0,333.0,333.0,333.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - class RequestMessage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - class ResponseMessage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - object ExampleServiceGrpc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - class GrpcMethodsSampleScala - method callCredentialsForUser - <$anon: <error>>,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package jsonpath - object JsonPathParser,1.0,171.0,171.0,171.0,-0.0,0.7317073170731707,-0.0,1.0,-0.0,30.0,-0.0,0.7317073170731707,-0.0,1.0,-0.0,30.0,-0.0,0.975609756097561,-0.0,1.0,-0.0,40.0
HEAD,0,package jsonpath - class JsonPathParser,0.0,9.0,9.0,9.0,-0.0,0.5,-0.0,1.0,-0.0,1.0,-0.0,0.5,-0.0,1.0,-0.0,1.0,-0.0,0.5,-0.0,1.0,-0.0,1.0
HEAD,0,package http - class OutgoingProxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gatling - object Utils,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package util - trait LowPriorityEqualityImplicits,0.0,4.0,4.0,4.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
