commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package managed - class ProvideSomeLayerManagedPartiallyApplied,7.0,1.0,8.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package zio - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package stm - class SemaphoreBenchmark,11.0,0.0,11.0,0.0,3.0,36.0,31.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,18.0,4.0,1.0,0.0,-0.0,0.0
HEAD,0,package internal - class RingBufferPow2,3.0,7.0,10.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - object RingBufferPow2,7.0,7.0,13.0,1.0,0.0,7.0,6.0,1.0,0.14285714285714285,0.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package fix - object ZLayerPieces,3.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - class TMapContentionBenchmarks,27.0,0.0,27.0,0.0,1.0,36.0,31.0,0.0,0.0,0.0,21.0,4.0,1.0,0.0,36.0,18.0,0.0,0.0,-0.0,0.0
HEAD,0,package zio - class WirePartiallyApplied,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class WireSomePartiallyApplied,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package zio - trait Runtime,69.0,90.0,147.0,0.0,3.0,150.0,100.0,51.0,0.33774834437086093,6.0,53.0,7.0,1.0,0.0,16.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package zio - trait Runtime - trait UnsafeAPI,6.0,45.0,50.0,0.0,3.0,30.0,8.0,23.0,0.7419354838709677,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package zio - trait Runtime - trait UnsafeAPI3,4.0,5.0,9.0,0.0,1.0,13.0,6.0,8.0,0.5714285714285714,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
